image_url,image_name,latitude,longitude,heading,image_id,n_comparisons,group,weight,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5139649_-0.093198248_90.jpg,51.5139649_-0.093198248_90,51.5139649,-0.093198248,90,image_287,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5139787_-0.028030925_0.jpg,51.5139787_-0.028030925_0,51.5139787,-0.028030925,0,image_288,8,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51398297_-0.304423518_0.jpg,51.51398297_-0.304423518_0,51.51398297,-0.304423518,0,image_289,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51400583_-0.152861929_0.jpg,51.51400583_-0.152861929_0,51.51400583,-0.152861929,0,image_290,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51400583_-0.152861929_90.jpg,51.51400583_-0.152861929_90,51.51400583,-0.152861929,90,image_291,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51407756_-0.070260856_0.jpg,51.51407756_-0.070260856_0,51.51407756,-0.070260856,0,image_292,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51407756_-0.070260856_90.jpg,51.51407756_-0.070260856_90,51.51407756,-0.070260856,90,image_293,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5141753_-0.13095003_0.jpg,51.5141753_-0.13095003_0,51.5141753,-0.13095003,0,image_294,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51421095_-0.116301688_90.jpg,51.51421095_-0.116301688_90,51.51421095,-0.116301688,90,image_295,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51434871_-0.139007123_90.jpg,51.51434871_-0.139007123_90,51.51434871,-0.139007123,90,image_296,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5143656_-0.111225061_0.jpg,51.5143656_-0.111225061_0,51.5143656,-0.111225061,0,image_297,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51442539_-0.148892334_0.jpg,51.51442539_-0.148892334_0,51.51442539,-0.148892334,0,image_298,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51442539_-0.148892334_90.jpg,51.51442539_-0.148892334_90,51.51442539,-0.148892334,90,image_299,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51445222_-0.138672478_0.jpg,51.51445222_-0.138672478_0,51.51445222,-0.138672478,0,image_300,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51445222_-0.138672478_90.jpg,51.51445222_-0.138672478_90,51.51445222,-0.138672478,90,image_301,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51459461_-0.156063916_90.jpg,51.51459461_-0.156063916_90,51.51459461,-0.156063916,90,image_302,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5147389_-0.060747551_0.jpg,51.5147389_-0.060747551_0,51.5147389,-0.060747551,0,image_303,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5147389_-0.060747551_90.jpg,51.5147389_-0.060747551_90,51.5147389,-0.060747551,90,image_304,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51475861_-0.102338131_0.jpg,51.51475861_-0.102338131_0,51.51475861,-0.102338131,0,image_305,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51478804_-0.138773313_0.jpg,51.51478804_-0.138773313_0,51.51478804,-0.138773313,0,image_306,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51481193_-0.133256483_0.jpg,51.51481193_-0.133256483_0,51.51481193,-0.133256483,0,image_307,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51486733_-0.141912802_0.jpg,51.51486733_-0.141912802_0,51.51486733,-0.141912802,0,image_308,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51486733_-0.141912802_90.jpg,51.51486733_-0.141912802_90,51.51486733,-0.141912802,90,image_309,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51486783_-0.145267859_90.jpg,51.51486783_-0.145267859_90,51.51486783,-0.145267859,90,image_310,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51499905_-0.176073777_0.jpg,51.51499905_-0.176073777_0,51.51499905,-0.176073777,0,image_311,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51499905_-0.176073777_90.jpg,51.51499905_-0.176073777_90,51.51499905,-0.176073777,90,image_312,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51500034_-0.104493304_0.jpg,51.51500034_-0.104493304_0,51.51500034,-0.104493304,0,image_313,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5150364_-0.139244753_90.jpg,51.5150364_-0.139244753_90,51.5150364,-0.139244753,90,image_314,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51513518_-0.078373932_0.jpg,51.51513518_-0.078373932_0,51.51513518,-0.078373932,0,image_315,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51515808_-0.143203459_0.jpg,51.51515808_-0.143203459_0,51.51515808,-0.143203459,0,image_316,9,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51515808_-0.143203459_90.jpg,51.51515808_-0.143203459_90,51.51515808,-0.143203459,90,image_317,23,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51523124_-0.124248227_0.jpg,51.51523124_-0.124248227_0,51.51523124,-0.124248227,0,image_318,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51523124_-0.124248227_90.jpg,51.51523124_-0.124248227_90,51.51523124,-0.124248227,90,image_319,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51528287_-0.114156163_0.jpg,51.51528287_-0.114156163_0,51.51528287,-0.114156163,0,image_320,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51553803_-0.091005023_0.jpg,51.51553803_-0.091005023_0,51.51553803,-0.091005023,0,image_321,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51554419_-0.139920188_0.jpg,51.51554419_-0.139920188_0,51.51554419,-0.139920188,0,image_322,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51554419_-0.139920188_90.jpg,51.51554419_-0.139920188_90,51.51554419,-0.139920188,90,image_323,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51568676_-0.102125954_0.jpg,51.51568676_-0.102125954_0,51.51568676,-0.102125954,0,image_324,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51582583_-0.119165345_0.jpg,51.51582583_-0.119165345_0,51.51582583,-0.119165345,0,image_325,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51584565_-0.070289267_90.jpg,51.51584565_-0.070289267_90,51.51584565,-0.070289267,90,image_326,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51594256_-0.081067053_90.jpg,51.51594256_-0.081067053_90,51.51594256,-0.081067053,90,image_327,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5161206_-0.097008935_0.jpg,51.5161206_-0.097008935_0,51.5161206,-0.097008935,0,image_328,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51621488_-0.104816654_0.jpg,51.51621488_-0.104816654_0,51.51621488,-0.104816654,0,image_329,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51626411_-0.082883025_90.jpg,51.51626411_-0.082883025_90,51.51626411,-0.082883025,90,image_330,7,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51628872_-0.13612724_0.jpg,51.51628872_-0.13612724_0,51.51628872,-0.13612724,0,image_331,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51639723_-0.112041111_90.jpg,51.51639723_-0.112041111_90,51.51639723,-0.112041111,90,image_332,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51649605_-0.104904356_0.jpg,51.51649605_-0.104904356_0,51.51649605,-0.104904356,0,image_333,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51649605_-0.104904356_90.jpg,51.51649605_-0.104904356_90,51.51649605,-0.104904356,90,image_334,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51655341_-0.187730089_0.jpg,51.51655341_-0.187730089_0,51.51655341,-0.187730089,0,image_335,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51655341_-0.187730089_90.jpg,51.51655341_-0.187730089_90,51.51655341,-0.187730089,90,image_336,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5165904_-0.091449014_0.jpg,51.5165904_-0.091449014_0,51.5165904,-0.091449014,0,image_337,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51663836_-0.063399038_0.jpg,51.51663836_-0.063399038_0,51.51663836,-0.063399038,0,image_338,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51665319_-0.106644272_0.jpg,51.51665319_-0.106644272_0,51.51665319,-0.106644272,0,image_339,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51665319_-0.106644272_90.jpg,51.51665319_-0.106644272_90,51.51665319,-0.106644272,90,image_340,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51688494_-0.070178997_0.jpg,51.51688494_-0.070178997_0,51.51688494,-0.070178997,0,image_341,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51688494_-0.070178997_90.jpg,51.51688494_-0.070178997_90,51.51688494,-0.070178997,90,image_342,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51697889_-0.062398261_0.jpg,51.51697889_-0.062398261_0,51.51697889,-0.062398261,0,image_343,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51703748_-0.083277579_0.jpg,51.51703748_-0.083277579_0,51.51703748,-0.083277579,0,image_344,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51708564_-0.064139655_90.jpg,51.51708564_-0.064139655_90,51.51708564,-0.064139655,90,image_345,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51711938_-0.06386441_90.jpg,51.51711938_-0.06386441_90,51.51711938,-0.06386441,90,image_346,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51724153_-0.123866759_90.jpg,51.51724153_-0.123866759_90,51.51724153,-0.123866759,90,image_347,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5172533_-0.080686502_0.jpg,51.5172533_-0.080686502_0,51.5172533,-0.080686502,0,image_348,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51746462_-0.060720793_90.jpg,51.51746462_-0.060720793_90,51.51746462,-0.060720793,90,image_349,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.517595_-0.140173543_0.jpg,51.517595_-0.140173543_0,51.517595,-0.140173543,0,image_350,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51772671_0.012485306_0.jpg,51.51772671_0.012485306_0,51.51772671,0.012485306,0,image_351,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51792284_-0.109741215_0.jpg,51.51792284_-0.109741215_0,51.51792284,-0.109741215,0,image_352,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51792284_-0.109741215_90.jpg,51.51792284_-0.109741215_90,51.51792284,-0.109741215,90,image_353,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51806931_-0.110499954_90.jpg,51.51806931_-0.110499954_90,51.51806931,-0.110499954,90,image_354,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51815713_-0.10773673_0.jpg,51.51815713_-0.10773673_0,51.51815713,-0.10773673,0,image_355,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51820747_-0.097014415_0.jpg,51.51820747_-0.097014415_0,51.51820747,-0.097014415,0,image_356,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51832175_-0.14828307_0.jpg,51.51832175_-0.14828307_0,51.51832175,-0.14828307,0,image_357,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51851546_-0.174049979_90.jpg,51.51851546_-0.174049979_90,51.51851546,-0.174049979,90,image_358,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51861989_-0.085609248_0.jpg,51.51861989_-0.085609248_0,51.51861989,-0.085609248,0,image_359,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51861989_-0.085609248_90.jpg,51.51861989_-0.085609248_90,51.51861989,-0.085609248,90,image_360,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51864397_-0.132303948_0.jpg,51.51864397_-0.132303948_0,51.51864397,-0.132303948,0,image_361,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51864397_-0.132303948_90.jpg,51.51864397_-0.132303948_90,51.51864397,-0.132303948,90,image_362,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51877336_-0.15161708_0.jpg,51.51877336_-0.15161708_0,51.51877336,-0.15161708,0,image_363,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51877336_-0.15161708_90.jpg,51.51877336_-0.15161708_90,51.51877336,-0.15161708,90,image_364,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51885363_-0.105362208_0.jpg,51.51885363_-0.105362208_0,51.51885363,-0.105362208,0,image_365,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51900487_-0.17738295_0.jpg,51.51900487_-0.17738295_0,51.51900487,-0.17738295,0,image_366,8,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51935144_-0.13408885_0.jpg,51.51935144_-0.13408885_0,51.51935144,-0.13408885,0,image_367,6,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51948562_-0.097169671_0.jpg,51.51948562_-0.097169671_0,51.51948562,-0.097169671,0,image_368,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51961929_-0.099852975_0.jpg,51.51961929_-0.099852975_0,51.51961929,-0.099852975,0,image_369,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51963538_-0.10922201_0.jpg,51.51963538_-0.10922201_0,51.51963538,-0.10922201,0,image_370,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51965187_-0.157016544_0.jpg,51.51965187_-0.157016544_0,51.51965187,-0.157016544,0,image_371,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51975078_-0.098585131_90.jpg,51.51975078_-0.098585131_90,51.51975078,-0.098585131,90,image_372,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51978638_-0.07014803_0.jpg,51.51978638_-0.07014803_0,51.51978638,-0.07014803,0,image_373,9,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51978638_-0.07014803_90.jpg,51.51978638_-0.07014803_90,51.51978638,-0.07014803,90,image_374,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51984254_-0.074475292_0.jpg,51.51984254_-0.074475292_0,51.51984254,-0.074475292,0,image_375,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51995526_-0.049945004_0.jpg,51.51995526_-0.049945004_0,51.51995526,-0.049945004,0,image_376,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5199623_-0.141224593_0.jpg,51.5199623_-0.141224593_0,51.5199623,-0.141224593,0,image_377,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5199748_-0.042406109_0.jpg,51.5199748_-0.042406109_0,51.5199748,-0.042406109,0,image_378,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.51997819_-0.125648542_0.jpg,51.51997819_-0.125648542_0,51.51997819,-0.125648542,0,image_379,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52009311_-0.133905151_90.jpg,51.52009311_-0.133905151_90,51.52009311,-0.133905151,90,image_380,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52029965_-0.071597865_0.jpg,51.52029965_-0.071597865_0,51.52029965,-0.071597865,0,image_381,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52029965_-0.071597865_90.jpg,51.52029965_-0.071597865_90,51.52029965,-0.071597865,90,image_382,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5203103_-0.072893588_0.jpg,51.5203103_-0.072893588_0,51.5203103,-0.072893588,0,image_383,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5203103_-0.072893588_90.jpg,51.5203103_-0.072893588_90,51.5203103,-0.072893588,90,image_384,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52038238_-0.104544964_0.jpg,51.52038238_-0.104544964_0,51.52038238,-0.104544964,0,image_385,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52054925_-0.142180106_0.jpg,51.52054925_-0.142180106_0,51.52054925,-0.142180106,0,image_386,21,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5207759_-0.140785352_0.jpg,51.5207759_-0.140785352_0,51.5207759,-0.140785352,0,image_387,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52114814_-0.124978781_90.jpg,51.52114814_-0.124978781_90,51.52114814,-0.124978781,90,image_388,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52115534_-0.064131566_0.jpg,51.52115534_-0.064131566_0,51.52115534,-0.064131566,0,image_389,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52124095_-0.12380428_90.jpg,51.52124095_-0.12380428_90,51.52124095,-0.12380428,90,image_390,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52135598_-0.071803268_0.jpg,51.52135598_-0.071803268_0,51.52135598,-0.071803268,0,image_391,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52147685_-0.048036981_90.jpg,51.52147685_-0.048036981_90,51.52147685,-0.048036981,90,image_392,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52148901_-0.101651739_0.jpg,51.52148901_-0.101651739_0,51.52148901,-0.101651739,0,image_393,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52155935_-0.13161774_0.jpg,51.52155935_-0.13161774_0,51.52155935,-0.13161774,0,image_394,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52213364_-0.044858406_90.jpg,51.52213364_-0.044858406_90,51.52213364,-0.044858406,90,image_395,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52293291_-0.119103205_0.jpg,51.52293291_-0.119103205_0,51.52293291,-0.119103205,0,image_396,9,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52294252_-0.127463998_0.jpg,51.52294252_-0.127463998_0,51.52294252,-0.127463998,0,image_397,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52348978_-0.071175137_0.jpg,51.52348978_-0.071175137_0,51.52348978,-0.071175137,0,image_398,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52348978_-0.071175137_90.jpg,51.52348978_-0.071175137_90,51.52348978,-0.071175137,90,image_399,26,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52361916_-0.071454858_0.jpg,51.52361916_-0.071454858_0,51.52361916,-0.071454858,0,image_400,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52361916_-0.071454858_90.jpg,51.52361916_-0.071454858_90,51.52361916,-0.071454858,90,image_401,24,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52388484_-0.134142055_0.jpg,51.52388484_-0.134142055_0,51.52388484,-0.134142055,0,image_402,26,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52421803_-0.074110892_0.jpg,51.52421803_-0.074110892_0,51.52421803,-0.074110892,0,image_403,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5243074_-0.123769639_0.jpg,51.5243074_-0.123769639_0,51.5243074,-0.123769639,0,image_404,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52444403_-0.076459406_0.jpg,51.52444403_-0.076459406_0,51.52444403,-0.076459406,0,image_405,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52446071_0.033556801_90.jpg,51.52446071_0.033556801_90,51.52446071,0.033556801,90,image_406,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52446734_-0.099233302_0.jpg,51.52446734_-0.099233302_0,51.52446734,-0.099233302,0,image_407,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52468318_-0.094202127_90.jpg,51.52468318_-0.094202127_90,51.52468318,-0.094202127,90,image_408,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52524435_-0.18421055_0.jpg,51.52524435_-0.18421055_0,51.52524435,-0.18421055,0,image_409,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52569914_-0.136268931_90.jpg,51.52569914_-0.136268931_90,51.52569914,-0.136268931,90,image_410,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52576679_-0.125562554_0.jpg,51.52576679_-0.125562554_0,51.52576679,-0.125562554,0,image_411,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52576679_-0.125562554_90.jpg,51.52576679_-0.125562554_90,51.52576679,-0.125562554,90,image_412,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52582625_-0.133347954_90.jpg,51.52582625_-0.133347954_90,51.52582625,-0.133347954,90,image_413,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52618122_-0.129538663_0.jpg,51.52618122_-0.129538663_0,51.52618122,-0.129538663,0,image_414,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52640783_-0.131731637_0.jpg,51.52640783_-0.131731637_0,51.52640783,-0.131731637,0,image_415,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52640783_-0.131731637_90.jpg,51.52640783_-0.131731637_90,51.52640783,-0.131731637,90,image_416,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52674299_-0.138595952_0.jpg,51.52674299_-0.138595952_0,51.52674299,-0.138595952,0,image_417,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52674299_-0.138595952_90.jpg,51.52674299_-0.138595952_90,51.52674299,-0.138595952,90,image_418,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52823558_-0.097054551_0.jpg,51.52823558_-0.097054551_0,51.52823558,-0.097054551,0,image_419,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52824996_-0.097038241_0.jpg,51.52824996_-0.097038241_0,51.52824996,-0.097038241,0,image_420,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52824996_-0.097038241_90.jpg,51.52824996_-0.097038241_90,51.52824996,-0.097038241,90,image_421,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52898426_-0.126662129_90.jpg,51.52898426_-0.126662129_90,51.52898426,-0.126662129,90,image_422,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5292052_-0.110277717_0.jpg,51.5292052_-0.110277717_0,51.5292052,-0.110277717,0,image_423,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52990068_-0.133628534_0.jpg,51.52990068_-0.133628534_0,51.52990068,-0.133628534,0,image_424,29,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.52990068_-0.133628534_90.jpg,51.52990068_-0.133628534_90,51.52990068,-0.133628534,90,image_425,22,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53001_-0.126604664_0.jpg,51.53001_-0.126604664_0,51.53001,-0.126604664,0,image_426,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53022472_-0.077275421_0.jpg,51.53022472_-0.077275421_0,51.53022472,-0.077275421,0,image_427,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53044019_-0.105613016_0.jpg,51.53044019_-0.105613016_0,51.53044019,-0.105613016,0,image_428,25,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53133065_-0.10611829_0.jpg,51.53133065_-0.10611829_0,51.53133065,-0.10611829,0,image_429,18,medium,1.5,,
